Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/75/Colored/20120911160607_R,Colored,75,Blue,Male,No,369,187,37,362,208,123
Cogent Scanner/75/Colored/20120911160612_L,Colored,75,Blue,Male,No,247,154,35,255,170,126
Cogent Scanner/75/Colored/20120911160612_R,Colored,75,Blue,Male,No,346,203,39,335,215,130
Cogent Scanner/75/Normal/20120911161734_L,Normal,75,Blue,Male,No,215,229,40,223,245,148
Cogent Scanner/75/Normal/20120911161734_R,Normal,75,Blue,Male,No,328,293,42,328,311,149
Cogent Scanner/75/Normal/20120911161739_L,Normal,75,Blue,Male,No,190,237,36,201,264,147
Cogent Scanner/75/Normal/20120911161739_R,Normal,75,Blue,Male,No,316,281,35,316,308,151
Cogent Scanner/75/Normal/20120911161743_L,Normal,75,Blue,Male,No,207,192,36,219,207,145
Cogent Scanner/75/Normal/20120911161743_R,Normal,75,Blue,Male,No,322,234,38,318,261,154
Cogent Scanner/75/Normal/20120911161749_L,Normal,75,Blue,Male,No,201,177,48,214,222,147
Cogent Scanner/75/Normal/20120911161749_R,Normal,75,Blue,Male,No,322,205,43,316,235,150
Cogent Scanner/75/Normal/20120911161753_L,Normal,75,Blue,Male,No,222,175,40,227,197,153
Cogent Scanner/75/Normal/20120911161753_R,Normal,75,Blue,Male,No,328,198,41,325,233,154
Cogent Scanner/75/Transparent/20120911153601_L,Transparent,75,Blue,Male,No,254,170,35,261,182,145
Cogent Scanner/75/Transparent/20120911153601_R,Transparent,75,Blue,Male,No,402,254,39,393,276,157
Cogent Scanner/75/Transparent/20120911153606_L,Transparent,75,Blue,Male,No,192,125,35,200,160,148
Cogent Scanner/75/Transparent/20120911153606_R,Transparent,75,Blue,Male,No,406,188,48,399,204,145
Cogent Scanner/75/Transparent/20120911153610_L,Transparent,75,Blue,Male,No,169,126,45,181,169,147
Cogent Scanner/75/Transparent/20120911153610_R,Transparent,75,Blue,Male,No,419,156,37,412,191,146
Cogent Scanner/75/Transparent/20120911153616_L,Transparent,75,Blue,Male,No,221,112,43,227,150,146
Cogent Scanner/75/Transparent/20120911153616_R,Transparent,75,Blue,Male,No,451,174,43,443,199,143
Cogent Scanner/75/Transparent/20120911153620_L,Transparent,75,Blue,Male,No,186,107,48,195,146,144
Cogent Scanner/75/Transparent/20120911153620_R,Transparent,75,Blue,Male,No,411,163,46,408,188,143
Cogent Scanner/76/Colored/20120920183131_L,Colored,76,Green,Male,No,416,302,40,427,308,131
Cogent Scanner/76/Colored/20120920183131_R,Colored,76,Green,Male,No,311,276,44,315,277,133
Cogent Scanner/76/Colored/20120920183139_L,Colored,76,Green,Male,No,403,148,32,409,173,134
Cogent Scanner/76/Colored/20120920183139_R,Colored,76,Green,Male,No,279,145,36,286,158,129
Cogent Scanner/76/Colored/20120920183143_L,Colored,76,Green,Male,No,372,165,49,377,188,133
Cogent Scanner/76/Colored/20120920183143_R,Colored,76,Green,Male,No,246,162,45,257,175,127
Cogent Scanner/76/Colored/20120920183146_L,Colored,76,Green,Male,No,401,136,46,401,159,134
Cogent Scanner/76/Colored/20120920183146_R,Colored,76,Green,Male,No,267,141,45,270,161,132
Cogent Scanner/76/Colored/20120920183148_L,Colored,76,Green,Male,No,413,127,48,413,153,136
Cogent Scanner/76/Colored/20120920183148_R,Colored,76,Green,Male,No,269,106,29,278,133,132
Cogent Scanner/76/Colored/20120920183157_L,Colored,76,Green,Male,No,414,122,53,417,150,134
Cogent Scanner/76/Colored/20120920183157_R,Colored,76,Green,Male,No,272,127,47,277,150,132
Cogent Scanner/76/Normal/20120920183954_L,Normal,76,Green,Male,No,331,316,47,329,337,122
Cogent Scanner/76/Normal/20120920183954_R,Normal,76,Green,Male,No,213,323,47,210,338,123
Cogent Scanner/76/Normal/20120920183957_L,Normal,76,Green,Male,No,378,159,48,381,157,134
Cogent Scanner/76/Normal/20120920183957_R,Normal,76,Green,Male,No,242,145,52,248,151,127
Cogent Scanner/76/Normal/20120920184000_L,Normal,76,Green,Male,No,380,128,31,384,144,135
Cogent Scanner/76/Normal/20120920184000_R,Normal,76,Green,Male,No,246,116,32,246,131,127
Cogent Scanner/76/Normal/20120920184003_L,Normal,76,Green,Male,No,411,161,34,415,176,132
Cogent Scanner/76/Normal/20120920184003_R,Normal,76,Green,Male,No,278,138,32,277,145,128
Cogent Scanner/76/Normal/20120920184005_L,Normal,76,Green,Male,No,388,146,32,389,146,128
Cogent Scanner/76/Normal/20120920184005_R,Normal,76,Green,Male,No,250,140,44,251,146,133
Cogent Scanner/76/Normal/20120920184009_L,Normal,76,Green,Male,No,358,126,28,363,137,134
Cogent Scanner/76/Normal/20120920184009_R,Normal,76,Green,Male,No,237,127,44,240,133,129
Cogent Scanner/76/Transparent/20120920181235_L,Transparent,76,Green,Male,No,345,256,53,350,265,149
Cogent Scanner/76/Transparent/20120920181235_R,Transparent,76,Green,Male,No,247,180,38,247,199,149
Cogent Scanner/76/Transparent/20120920181238_L,Transparent,76,Green,Male,No,358,143,50,360,152,136
Cogent Scanner/76/Transparent/20120920181238_R,Transparent,76,Green,Male,No,226,145,49,230,150,142
Cogent Scanner/76/Transparent/20120920181244_L,Transparent,76,Green,Male,No,383,227,40,383,235,143
Cogent Scanner/76/Transparent/20120920181244_R,Transparent,76,Green,Male,No,251,209,36,250,226,149
Cogent Scanner/76/Transparent/20120920181247_L,Transparent,76,Green,Male,No,354,203,37,356,210,150
Cogent Scanner/76/Transparent/20120920181247_R,Transparent,76,Green,Male,No,240,198,56,243,207,154
Cogent Scanner/76/Transparent/20120920181251_L,Transparent,76,Green,Male,No,349,192,40,351,200,150
Cogent Scanner/76/Transparent/20120920181251_R,Transparent,76,Green,Male,No,208,183,40,203,195,156
Cogent Scanner/76/Transparent/20120920181255_L,Transparent,76,Green,Male,No,357,179,38,357,187,144
Cogent Scanner/76/Transparent/20120920181255_R,Transparent,76,Green,Male,No,213,163,46,213,171,149
Cogent Scanner/76/Transparent/20120920181300_L,Transparent,76,Green,Male,No,370,181,41,365,184,144
Cogent Scanner/76/Transparent/20120920181300_R,Transparent,76,Green,Male,No,216,156,41,218,172,152
Cogent Scanner/77/Colored/20120913150209_L,Colored,77,Green,Male,No,394,166,45,399,183,117
Cogent Scanner/77/Colored/20120913150209_R,Colored,77,Green,Male,No,279,197,45,274,216,119
Cogent Scanner/77/Colored/20120913150213_L,Colored,77,Green,Male,No,376,159,39,383,179,113
Cogent Scanner/77/Colored/20120913150213_R,Colored,77,Green,Male,No,254,191,41,248,202,117
Cogent Scanner/77/Colored/20120913150219_L,Colored,77,Green,Male,No,377,142,43,384,147,118
Cogent Scanner/77/Colored/20120913150219_R,Colored,77,Green,Male,No,253,171,47,244,185,119
Cogent Scanner/77/Colored/20120913150222_L,Colored,77,Green,Male,No,381,127,37,389,145,118
Cogent Scanner/77/Colored/20120913150222_R,Colored,77,Green,Male,No,250,152,40,245,162,116
Cogent Scanner/77/Colored/20120913150226_L,Colored,77,Green,Male,No,359,125,37,369,132,121
Cogent Scanner/77/Colored/20120913150226_R,Colored,77,Green,Male,No,253,146,44,247,167,120
Cogent Scanner/77/Normal/20120913122722_L,Normal,77,Green,Male,No,296,156,35,304,164,108
Cogent Scanner/77/Normal/20120913122722_R,Normal,77,Green,Male,No,409,198,42,406,209,104
Cogent Scanner/77/Normal/20120913122753_L,Normal,77,Green,Male,No,258,134,39,265,151,121
Cogent Scanner/77/Normal/20120913122753_R,Normal,77,Green,Male,No,311,188,38,304,203,119
Cogent Scanner/77/Normal/20120913122832_L,Normal,77,Green,Male,No,213,170,34,223,188,115
Cogent Scanner/77/Normal/20120913122832_R,Normal,77,Green,Male,No,274,139,38,268,149,115
Cogent Scanner/77/Normal/20120913122839_L,Normal,77,Green,Male,No,205,141,55,213,160,129
Cogent Scanner/77/Normal/20120913122839_R,Normal,77,Green,Male,No,290,178,42,281,202,134
Cogent Scanner/77/Normal/20120913122849_L,Normal,77,Green,Male,No,221,104,49,235,138,137
Cogent Scanner/77/Normal/20120913122849_R,Normal,77,Green,Male,No,309,166,49,304,194,145
Cogent Scanner/77/Normal/20120913122854_L,Normal,77,Green,Male,No,241,133,47,249,148,130
Cogent Scanner/77/Normal/20120913122854_R,Normal,77,Green,Male,No,322,175,44,316,207,134
Cogent Scanner/77/Normal/20120913122859_L,Normal,77,Green,Male,No,255,100,42,268,130,130
Cogent Scanner/77/Normal/20120913122859_R,Normal,77,Green,Male,No,327,142,50,322,165,138
Cogent Scanner/77/Normal/20120913122901_L,Normal,77,Green,Male,No,247,103,43,255,132,129
Cogent Scanner/77/Normal/20120913122901_R,Normal,77,Green,Male,No,321,144,49,309,171,136
Cogent Scanner/77/Transparent/20120913124338_L,Transparent,77,Green,Male,No,276,266,47,278,280,115
Cogent Scanner/77/Transparent/20120913124338_R,Transparent,77,Green,Male,No,372,215,44,367,224,117
Cogent Scanner/77/Transparent/20120913124340_L,Transparent,77,Green,Male,No,231,196,51,238,204,133
Cogent Scanner/77/Transparent/20120913124340_R,Transparent,77,Green,Male,No,318,220,52,314,232,133
Cogent Scanner/77/Transparent/20120913124344_L,Transparent,77,Green,Male,No,231,191,46,243,205,131
Cogent Scanner/77/Transparent/20120913124344_R,Transparent,77,Green,Male,No,336,225,46,327,243,130
Cogent Scanner/77/Transparent/20120913124352_L,Transparent,77,Green,Male,No,287,207,45,296,219,131
Cogent Scanner/77/Transparent/20120913124352_R,Transparent,77,Green,Male,No,383,251,46,375,273,133
Cogent Scanner/77/Transparent/20120913124356_L,Transparent,77,Green,Male,No,317,160,45,326,177,127
Cogent Scanner/77/Transparent/20120913124356_R,Transparent,77,Green,Male,No,397,215,43,394,227,123
Cogent Scanner/77/Transparent/20120913124401_L,Transparent,77,Green,Male,No,236,161,52,240,185,125
Cogent Scanner/77/Transparent/20120913124401_R,Transparent,77,Green,Male,No,324,220,51,316,249,122
Cogent Scanner/78/Colored/20120920142445_L,Colored,78,Gray,Female,No,343,246,26,349,249,80
Cogent Scanner/78/Colored/20120920142446_R,Colored,78,Gray,Female,No,274,255,21,267,257,77
Cogent Scanner/78/Colored/20120920142454_L,Colored,78,Gray,Female,No,350,211,28,354,216,102
Cogent Scanner/78/Colored/20120920142454_R,Colored,78,Gray,Female,No,273,224,30,263,229,108
Cogent Scanner/78/Colored/20120920142502_L,Colored,78,Gray,Female,No,360,188,36,365,208,104
Cogent Scanner/78/Colored/20120920142502_R,Colored,78,Gray,Female,No,237,195,26,233,209,102
Cogent Scanner/78/Colored/20120920142505_L,Colored,78,Gray,Female,No,365,190,27,373,204,102
Cogent Scanner/78/Colored/20120920142505_R,Colored,78,Gray,Female,No,279,189,28,274,200,103
Cogent Scanner/78/Colored/20120920142512_L,Colored,78,Gray,Female,No,375,197,24,381,210,99
Cogent Scanner/78/Colored/20120920142512_R,Colored,78,Gray,Female,No,275,185,24,268,203,102
Cogent Scanner/78/Colored/20120920142519_L,Colored,78,Gray,Female,No,411,208,22,413,219,97
Cogent Scanner/78/Colored/20120920142519_R,Colored,78,Gray,Female,No,321,191,22,317,200,104
Cogent Scanner/78/Normal/20120920135228_L,Normal,78,Gray,Female,No,275,168,34,285,186,130
Cogent Scanner/78/Normal/20120920135228_R,Normal,78,Gray,Female,No,200,205,35,199,222,136
Cogent Scanner/78/Normal/20120920135231_L,Normal,78,Gray,Female,No,322,164,39,329,178,135
Cogent Scanner/78/Normal/20120920135231_R,Normal,78,Gray,Female,No,254,199,48,255,207,138
Cogent Scanner/78/Normal/20120920135234_L,Normal,78,Gray,Female,No,350,199,48,356,203,119
Cogent Scanner/78/Normal/20120920135234_R,Normal,78,Gray,Female,No,241,204,39,236,207,124
Cogent Scanner/78/Normal/20120920135236_L,Normal,78,Gray,Female,No,327,201,45,330,212,117
Cogent Scanner/78/Normal/20120920135236_R,Normal,78,Gray,Female,No,257,218,46,253,226,121
Cogent Scanner/78/Normal/20120920135239_L,Normal,78,Gray,Female,No,323,194,35,327,200,114
Cogent Scanner/78/Normal/20120920135239_R,Normal,78,Gray,Female,No,260,205,39,251,204,121
Cogent Scanner/78/Normal/20120920135241_L,Normal,78,Gray,Female,No,317,187,35,319,207,122
Cogent Scanner/78/Normal/20120920135241_R,Normal,78,Gray,Female,No,229,234,39,229,233,120
Cogent Scanner/78/Normal/20120920135244_L,Normal,78,Gray,Female,No,329,191,41,332,194,120
Cogent Scanner/78/Normal/20120920135244_R,Normal,78,Gray,Female,No,249,212,45,245,218,124
Cogent Scanner/78/Transparent/20120920140427_L,Transparent,78,Gray,Female,No,385,203,40,392,214,111
Cogent Scanner/78/Transparent/20120920140427_R,Transparent,78,Gray,Female,No,305,212,41,305,220,115
Cogent Scanner/78/Transparent/20120920140432_L,Transparent,78,Gray,Female,No,371,204,42,377,214,121
Cogent Scanner/78/Transparent/20120920140432_R,Transparent,78,Gray,Female,No,297,232,43,293,243,120
Cogent Scanner/78/Transparent/20120920140434_L,Transparent,78,Gray,Female,No,350,180,31,355,190,121
Cogent Scanner/78/Transparent/20120920140434_R,Transparent,78,Gray,Female,No,255,218,39,251,229,127
Cogent Scanner/78/Transparent/20120920140437_L,Transparent,78,Gray,Female,No,351,187,33,354,195,116
Cogent Scanner/78/Transparent/20120920140437_R,Transparent,78,Gray,Female,No,279,219,30,274,243,119
Cogent Scanner/78/Transparent/20120920140439_L,Transparent,78,Gray,Female,No,350,186,31,360,201,119
Cogent Scanner/78/Transparent/20120920140439_R,Transparent,78,Gray,Female,No,257,232,37,251,243,114
Cogent Scanner/78/Transparent/20120920140442_L,Transparent,78,Gray,Female,No,349,199,43,353,206,116
Cogent Scanner/78/Transparent/20120920140442_R,Transparent,78,Gray,Female,No,256,220,42,257,230,116
Cogent Scanner/79/Colored/20120914141957_L,Colored,79,Blue,Male,No,316,112,36,321,136,120
Cogent Scanner/79/Colored/20120914141957_R,Colored,79,Blue,Male,No,421,211,38,419,234,120
Cogent Scanner/79/Colored/20120914142001_L,Colored,79,Blue,Male,No,261,125,35,268,156,129
Cogent Scanner/79/Colored/20120914142001_R,Colored,79,Blue,Male,No,342,223,51,338,240,127
Cogent Scanner/79/Colored/20120914142004_L,Colored,79,Blue,Male,No,237,111,49,246,130,125
Cogent Scanner/79/Colored/20120914142004_R,Colored,79,Blue,Male,No,319,210,50,315,245,134
Cogent Scanner/79/Colored/20120914142008_L,Colored,79,Blue,Male,No,271,133,55,275,156,130
Cogent Scanner/79/Colored/20120914142008_R,Colored,79,Blue,Male,No,364,244,54,363,273,135
Cogent Scanner/79/Colored/20120914142011_L,Colored,79,Blue,Male,No,293,137,52,298,177,135
Cogent Scanner/79/Colored/20120914142011_R,Colored,79,Blue,Male,No,381,244,52,382,264,132
Cogent Scanner/79/Normal/20120914135025_L,Normal,79,Blue,Male,No,446,179,46,456,191,148
Cogent Scanner/79/Normal/20120914135025_R,Normal,79,Blue,Male,No,354,218,66,350,240,147
Cogent Scanner/79/Normal/20120914135041_L,Normal,79,Blue,Male,No,273,211,63,283,216,157
Cogent Scanner/79/Normal/20120914135041_R,Normal,79,Blue,Male,No,390,238,41,379,255,153
Cogent Scanner/79/Normal/20120914135051_L,Normal,79,Blue,Male,No,281,150,60,286,160,137
Cogent Scanner/79/Normal/20120914135051_R,Normal,79,Blue,Male,No,425,242,55,414,263,136
Cogent Scanner/79/Normal/20120914135054_L,Normal,79,Blue,Male,No,285,167,54,290,185,140
Cogent Scanner/79/Normal/20120914135054_R,Normal,79,Blue,Male,No,407,235,59,403,241,142
Cogent Scanner/79/Normal/20120914135058_L,Normal,79,Blue,Male,No,297,182,60,304,191,143
Cogent Scanner/79/Normal/20120914135058_R,Normal,79,Blue,Male,No,435,245,59,434,252,140
Cogent Scanner/79/Normal/20120914135103_L,Normal,79,Blue,Male,No,290,180,38,301,197,142
Cogent Scanner/79/Normal/20120914135103_R,Normal,79,Blue,Male,No,423,251,37,417,263,144
Cogent Scanner/79/Transparent/20120914140503_L,Transparent,79,Blue,Male,No,329,163,56,336,179,132
Cogent Scanner/79/Transparent/20120914140503_R,Transparent,79,Blue,Male,No,380,208,42,375,226,130
Cogent Scanner/79/Transparent/20120914140506_L,Transparent,79,Blue,Male,No,277,164,55,281,177,134
Cogent Scanner/79/Transparent/20120914140506_R,Transparent,79,Blue,Male,No,336,205,55,331,220,137
Cogent Scanner/79/Transparent/20120914140510_L,Transparent,79,Blue,Male,No,285,164,39,293,186,140
Cogent Scanner/79/Transparent/20120914140510_R,Transparent,79,Blue,Male,No,330,195,54,320,214,137
Cogent Scanner/79/Transparent/20120914140513_L,Transparent,79,Blue,Male,No,307,169,36,311,187,138
Cogent Scanner/79/Transparent/20120914140513_R,Transparent,79,Blue,Male,No,343,202,43,339,232,141
Cogent Scanner/79/Transparent/20120914140518_L,Transparent,79,Blue,Male,No,295,163,45,304,171,133
Cogent Scanner/79/Transparent/20120914140518_R,Transparent,79,Blue,Male,No,352,208,39,341,232,131
Cogent Scanner/79/Transparent/20120914140521_L,Transparent,79,Blue,Male,No,298,139,59,302,149,137
Cogent Scanner/79/Transparent/20120914140521_R,Transparent,79,Blue,Male,No,359,175,42,353,203,134
Cogent Scanner/80/Colored/20120914151911_L,Colored,80,Blue,Male,No,283,168,27,288,172,102
Cogent Scanner/80/Colored/20120914151911_R,Colored,80,Blue,Male,No,398,178,27,391,192,106
Cogent Scanner/80/Colored/20120914151915_L,Colored,80,Blue,Male,No,311,170,24,318,176,103
Cogent Scanner/80/Colored/20120914151915_R,Colored,80,Blue,Male,No,425,172,26,419,188,110
Cogent Scanner/80/Colored/20120914151919_L,Colored,80,Blue,Male,No,337,157,28,342,164,108
Cogent Scanner/80/Colored/20120914151919_R,Colored,80,Blue,Male,No,443,169,29,436,198,111
Cogent Scanner/80/Colored/20120914151923_L,Colored,80,Blue,Male,No,326,161,35,332,184,109
Cogent Scanner/80/Colored/20120914151923_R,Colored,80,Blue,Male,No,437,171,37,431,198,112
Cogent Scanner/80/Colored/20120914151927_L,Colored,80,Blue,Male,No,347,145,36,351,162,103
Cogent Scanner/80/Colored/20120914151927_R,Colored,80,Blue,Male,No,455,150,36,450,167,108
Cogent Scanner/80/Colored/20120914151933_L,Colored,80,Blue,Male,No,347,142,25,354,163,105
Cogent Scanner/80/Colored/20120914151933_R,Colored,80,Blue,Male,No,458,147,28,450,155,108
Cogent Scanner/80/Normal/20120914143843_L,Normal,80,Blue,Male,No,241,169,37,248,173,139
Cogent Scanner/80/Normal/20120914143843_R,Normal,80,Blue,Male,No,407,170,52,400,173,141
Cogent Scanner/80/Normal/20120914143849_L,Normal,80,Blue,Male,No,272,161,32,276,174,103
Cogent Scanner/80/Normal/20120914143849_R,Normal,80,Blue,Male,No,434,193,42,431,200,107
Cogent Scanner/80/Normal/20120914143852_L,Normal,80,Blue,Male,No,290,163,31,294,177,105
Cogent Scanner/80/Normal/20120914143852_R,Normal,80,Blue,Male,No,408,195,31,403,208,102
Cogent Scanner/80/Normal/20120914143855_L,Normal,80,Blue,Male,No,319,175,40,323,174,101
Cogent Scanner/80/Normal/20120914143855_R,Normal,80,Blue,Male,No,435,197,42,432,204,103
Cogent Scanner/80/Normal/20120914143900_L,Normal,80,Blue,Male,No,337,156,36,341,173,102
Cogent Scanner/80/Normal/20120914143900_R,Normal,80,Blue,Male,No,449,178,40,443,180,102
Cogent Scanner/80/Transparent/20120914145151_L,Transparent,80,Blue,Male,No,238,147,26,245,163,96
Cogent Scanner/80/Transparent/20120914145151_R,Transparent,80,Blue,Male,No,390,175,27,382,188,99
Cogent Scanner/80/Transparent/20120914145155_L,Transparent,80,Blue,Male,No,259,142,34,263,141,97
Cogent Scanner/80/Transparent/20120914145155_R,Transparent,80,Blue,Male,No,390,167,34,384,175,98
Cogent Scanner/80/Transparent/20120914145200_L,Transparent,80,Blue,Male,No,280,132,26,287,139,97
Cogent Scanner/80/Transparent/20120914145200_R,Transparent,80,Blue,Male,No,409,169,39,404,177,101
Cogent Scanner/80/Transparent/20120914145203_L,Transparent,80,Blue,Male,No,279,140,24,282,150,94
Cogent Scanner/80/Transparent/20120914145203_R,Transparent,80,Blue,Male,No,411,180,35,405,188,99
Cogent Scanner/80/Transparent/20120914145207_L,Transparent,80,Blue,Male,No,277,118,27,283,122,94
Cogent Scanner/80/Transparent/20120914145207_R,Transparent,80,Blue,Male,No,416,137,23,412,148,98
Cogent Scanner/81/Colored/20120920142325_L,Colored,81,Green,Female,No,400,162,40,410,176,115
Cogent Scanner/81/Colored/20120920142325_R,Colored,81,Green,Female,No,343,199,40,333,203,115
Cogent Scanner/81/Colored/20120920142328_L,Colored,81,Green,Female,No,388,203,46,394,209,111
Cogent Scanner/81/Colored/20120920142328_R,Colored,81,Green,Female,No,337,243,44,326,244,113
Cogent Scanner/81/Colored/20120920142330_L,Colored,81,Green,Female,No,365,197,36,371,209,114
Cogent Scanner/81/Colored/20120920142330_R,Colored,81,Green,Female,No,324,238,36,316,247,112
Cogent Scanner/81/Colored/20120920142333_L,Colored,81,Green,Female,No,333,196,43,340,210,119
Cogent Scanner/81/Colored/20120920142333_R,Colored,81,Green,Female,No,275,251,37,265,265,116
Cogent Scanner/81/Colored/20120920142336_L,Colored,81,Green,Female,No,320,186,43,328,204,118
Cogent Scanner/81/Colored/20120920142336_R,Colored,81,Green,Female,No,253,249,38,243,257,115
Cogent Scanner/81/Colored/20120920142339_L,Colored,81,Green,Female,No,317,190,48,318,195,118
Cogent Scanner/81/Colored/20120920142339_R,Colored,81,Green,Female,No,258,258,35,251,265,114
Cogent Scanner/81/Normal/20120920134932_L,Normal,81,Green,Female,No,358,317,43,366,336,122
Cogent Scanner/81/Normal/20120920134932_R,Normal,81,Green,Female,No,333,285,42,330,294,121
Cogent Scanner/81/Normal/20120920134938_L,Normal,81,Green,Female,No,269,200,60,277,200,134
Cogent Scanner/81/Normal/20120920134938_R,Normal,81,Green,Female,No,220,211,49,216,228,134
Cogent Scanner/81/Normal/20120920134941_L,Normal,81,Green,Female,No,267,193,62,273,210,139
Cogent Scanner/81/Normal/20120920134941_R,Normal,81,Green,Female,No,210,216,49,215,223,143
Cogent Scanner/81/Normal/20120920134943_L,Normal,81,Green,Female,No,263,189,56,271,202,139
Cogent Scanner/81/Normal/20120920134943_R,Normal,81,Green,Female,No,213,218,43,211,225,136
Cogent Scanner/81/Normal/20120920134949_L,Normal,81,Green,Female,No,408,218,52,417,235,131
Cogent Scanner/81/Normal/20120920134949_R,Normal,81,Green,Female,No,384,209,48,383,222,131
Cogent Scanner/81/Transparent/20120920140343_L,Transparent,81,Green,Female,No,401,202,54,408,215,131
Cogent Scanner/81/Transparent/20120920140343_R,Transparent,81,Green,Female,No,379,163,45,378,178,121
Cogent Scanner/81/Transparent/20120920140347_L,Transparent,81,Green,Female,No,390,209,34,398,217,105
Cogent Scanner/81/Transparent/20120920140347_R,Transparent,81,Green,Female,No,360,211,31,354,220,99
Cogent Scanner/81/Transparent/20120920140350_L,Transparent,81,Green,Female,No,370,221,35,376,237,105
Cogent Scanner/81/Transparent/20120920140350_R,Transparent,81,Green,Female,No,324,249,30,318,250,99
Cogent Scanner/81/Transparent/20120920140353_L,Transparent,81,Green,Female,No,359,242,33,367,246,100
Cogent Scanner/81/Transparent/20120920140353_R,Transparent,81,Green,Female,No,291,258,28,289,261,99
Cogent Scanner/81/Transparent/20120920140355_L,Transparent,81,Green,Female,No,330,235,40,330,238,102
Cogent Scanner/81/Transparent/20120920140355_R,Transparent,81,Green,Female,No,281,266,30,276,268,100
Cogent Scanner/81/Transparent/20120920140358_L,Transparent,81,Green,Female,No,345,236,31,354,253,106
Cogent Scanner/81/Transparent/20120920140358_R,Transparent,81,Green,Female,No,293,250,30,288,254,98
Cogent Scanner/82/Colored/20120913125240_L,Colored,82,Blue,Female,No,253,176,30,264,188,115
Cogent Scanner/82/Colored/20120913125240_R,Colored,82,Blue,Female,No,330,157,24,319,157,112
Cogent Scanner/82/Colored/20120913125248_L,Colored,82,Blue,Female,No,229,203,26,241,214,123
Cogent Scanner/82/Colored/20120913125248_R,Colored,82,Blue,Female,No,377,171,32,369,180,117
Cogent Scanner/82/Colored/20120913125251_L,Colored,82,Blue,Female,No,202,218,28,212,231,120
Cogent Scanner/82/Colored/20120913125251_R,Colored,82,Blue,Female,No,332,201,33,325,210,116
Cogent Scanner/82/Colored/20120913125257_L,Colored,82,Blue,Female,No,209,191,31,219,204,124
Cogent Scanner/82/Colored/20120913125257_R,Colored,82,Blue,Female,No,337,165,35,336,174,125
Cogent Scanner/82/Colored/20120913125302_L,Colored,82,Blue,Female,No,209,124,38,217,139,121
Cogent Scanner/82/Colored/20120913125302_R,Colored,82,Blue,Female,No,340,106,32,335,120,118
Cogent Scanner/82/Colored/20120913125306_L,Colored,82,Blue,Female,No,195,174,37,202,186,126
Cogent Scanner/82/Colored/20120913125306_R,Colored,82,Blue,Female,No,333,150,38,323,159,123
Cogent Scanner/82/Colored/20120913125310_L,Colored,82,Blue,Female,No,228,177,33,234,196,120
Cogent Scanner/82/Colored/20120913125310_R,Colored,82,Blue,Female,No,358,150,34,352,158,121
Cogent Scanner/82/Colored/20120913125316_L,Colored,82,Blue,Female,No,183,198,34,191,221,121
Cogent Scanner/82/Colored/20120913125316_R,Colored,82,Blue,Female,No,325,176,33,318,192,124
Cogent Scanner/82/Normal/20120913115624_L,Normal,82,Blue,Female,No,211,244,36,217,257,125
Cogent Scanner/82/Normal/20120913115624_R,Normal,82,Blue,Female,No,423,193,37,420,200,127
Cogent Scanner/82/Normal/20120913115639_L,Normal,82,Blue,Female,No,227,117,28,235,127,119
Cogent Scanner/82/Normal/20120913115639_R,Normal,82,Blue,Female,No,408,92,40,403,118,116
Cogent Scanner/82/Normal/20120913115650_L,Normal,82,Blue,Female,No,270,113,30,281,133,132
Cogent Scanner/82/Normal/20120913115650_R,Normal,82,Blue,Female,No,477,105,36,470,132,131
Cogent Scanner/82/Normal/20120913115654_L,Normal,82,Blue,Female,No,208,111,40,214,135,134
Cogent Scanner/82/Normal/20120913115654_R,Normal,82,Blue,Female,No,376,102,45,368,127,127
Cogent Scanner/82/Normal/20120913115657_L,Normal,82,Blue,Female,No,210,141,45,218,152,140
Cogent Scanner/82/Normal/20120913115657_R,Normal,82,Blue,Female,No,400,106,33,393,133,131
Cogent Scanner/82/Normal/20120913115701_L,Normal,82,Blue,Female,No,225,131,43,235,140,132
Cogent Scanner/82/Normal/20120913115701_R,Normal,82,Blue,Female,No,413,97,32,408,133,132
Cogent Scanner/82/Transparent/20120913123028_L,Transparent,82,Blue,Female,No,270,159,27,276,165,119
Cogent Scanner/82/Transparent/20120913123028_R,Transparent,82,Blue,Female,No,417,116,44,411,128,127
Cogent Scanner/82/Transparent/20120913123041_L,Transparent,82,Blue,Female,No,274,142,33,282,145,128
Cogent Scanner/82/Transparent/20120913123041_R,Transparent,82,Blue,Female,No,472,85,29,466,126,125
Cogent Scanner/82/Transparent/20120913123045_L,Transparent,82,Blue,Female,No,248,140,27,254,149,126
Cogent Scanner/82/Transparent/20120913123045_R,Transparent,82,Blue,Female,No,397,134,42,392,142,126
Cogent Scanner/82/Transparent/20120913123057_L,Transparent,82,Blue,Female,No,253,129,32,258,140,124
Cogent Scanner/82/Transparent/20120913123057_R,Transparent,82,Blue,Female,No,389,98,29,387,118,117
Cogent Scanner/82/Transparent/20120913123100_L,Transparent,82,Blue,Female,No,285,139,37,288,147,128
Cogent Scanner/82/Transparent/20120913123100_R,Transparent,82,Blue,Female,No,428,109,36,422,120,117
Cogent Scanner/82/Transparent/20120913123106_L,Transparent,82,Blue,Female,No,214,169,25,222,178,122
Cogent Scanner/82/Transparent/20120913123106_R,Transparent,82,Blue,Female,No,357,161,40,349,164,125
