Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/24/Transparent/20120914161336_R,Transparent,24,Blue,Female,No,349,225,44,345,237,116
Cogent Scanner/24/Transparent/20120914161339_L,Transparent,24,Blue,Female,No,213,172,42,216,192,122
Cogent Scanner/24/Transparent/20120914161339_R,Transparent,24,Blue,Female,No,340,238,43,340,256,117
Cogent Scanner/24/Transparent/20120914161342_L,Transparent,24,Blue,Female,No,215,159,41,217,184,123
Cogent Scanner/24/Transparent/20120914161342_R,Transparent,24,Blue,Female,No,364,221,44,362,244,118
Cogent Scanner/24/Transparent/20120914161345_L,Transparent,24,Blue,Female,No,272,139,44,274,163,122
Cogent Scanner/24/Transparent/20120914161345_R,Transparent,24,Blue,Female,No,414,208,38,412,225,120
Cogent Scanner/25/Colored/20120919183827_L,Colored,25,Blue,Female,Yes,223,183,40,229,196,128
Cogent Scanner/25/Colored/20120919183827_R,Colored,25,Blue,Female,Yes,297,303,52,296,314,129
Cogent Scanner/25/Colored/20120919183831_L,Colored,25,Blue,Female,Yes,253,190,58,258,199,136
Cogent Scanner/25/Colored/20120919183831_R,Colored,25,Blue,Female,Yes,347,129,58,345,152,138
Cogent Scanner/25/Colored/20120919183835_L,Colored,25,Blue,Female,Yes,258,186,36,269,200,128
Cogent Scanner/25/Colored/20120919183835_R,Colored,25,Blue,Female,Yes,339,116,57,345,141,141
Cogent Scanner/25/Colored/20120919183842_L,Colored,25,Blue,Female,Yes,193,189,31,200,211,120
Cogent Scanner/25/Colored/20120919183842_R,Colored,25,Blue,Female,Yes,474,138,40,470,150,125
Cogent Scanner/25/Colored/20120919183846_L,Colored,25,Blue,Female,Yes,224,182,29,232,186,111
Cogent Scanner/25/Colored/20120919183846_R,Colored,25,Blue,Female,Yes,478,144,43,475,162,116
Cogent Scanner/25/Colored/20120919183849_L,Colored,25,Blue,Female,Yes,232,199,27,239,202,110
Cogent Scanner/25/Colored/20120919183849_R,Colored,25,Blue,Female,Yes,451,110,45,449,121,115
Cogent Scanner/25/ColoredB_L-Gray/20120919182628_L,Colored,25,Blue,Female,Yes,287,204,34,301,211,122
Cogent Scanner/25/ColoredB_L-Gray/20120919182628_R,Colored,25,Blue,Female,Yes,363,225,33,361,246,129
Cogent Scanner/25/ColoredB_L-Gray/20120919182631_L,Colored,25,Blue,Female,Yes,282,216,44,292,251,124
Cogent Scanner/25/ColoredB_L-Gray/20120919182631_R,Colored,25,Blue,Female,Yes,349,222,52,345,240,131
Cogent Scanner/25/ColoredB_L-Gray/20120919182635_L,Colored,25,Blue,Female,Yes,334,198,38,344,201,134
Cogent Scanner/25/ColoredB_L-Gray/20120919182635_R,Colored,25,Blue,Female,Yes,426,206,43,417,217,129
Cogent Scanner/25/ColoredB_L-Gray/20120919182638_L,Colored,25,Blue,Female,Yes,243,183,49,255,192,132
Cogent Scanner/25/ColoredB_L-Gray/20120919182638_R,Colored,25,Blue,Female,Yes,343,200,49,338,214,139
Cogent Scanner/25/ColoredB_L-Gray/20120919182644_L,Colored,25,Blue,Female,Yes,257,186,45,271,172,134
Cogent Scanner/25/ColoredB_L-Gray/20120919182644_R,Colored,25,Blue,Female,Yes,350,190,43,340,196,136
Cogent Scanner/25/Normal/20120920132657_L,Normal,25,Blue,Female,Yes,313,160,40,318,162,128
Cogent Scanner/25/Normal/20120920132657_R,Normal,25,Blue,Female,Yes,317,174,31,317,176,121
Cogent Scanner/25/Normal/20120920132702_L,Normal,25,Blue,Female,Yes,292,172,38,299,173,124
Cogent Scanner/25/Normal/20120920132702_R,Normal,25,Blue,Female,Yes,357,200,34,354,210,115
Cogent Scanner/25/Normal/20120920132707_L,Normal,25,Blue,Female,Yes,335,178,33,349,195,123
Cogent Scanner/25/Normal/20120920132707_R,Normal,25,Blue,Female,Yes,412,220,37,409,226,123
Cogent Scanner/25/Normal/20120920132711_L,Normal,25,Blue,Female,Yes,227,162,34,240,165,124
Cogent Scanner/25/Normal/20120920132711_R,Normal,25,Blue,Female,Yes,335,219,38,330,225,123
Cogent Scanner/25/Normal/20120920132715_L,Normal,25,Blue,Female,Yes,309,205,40,316,211,127
Cogent Scanner/25/Normal/20120920132715_R,Normal,25,Blue,Female,Yes,373,234,39,368,241,118
Cogent Scanner/25/Transparent/20120919181857_L,Transparent,25,Blue,Female,Yes,333,266,59,338,284,124
Cogent Scanner/25/Transparent/20120919181857_R,Transparent,25,Blue,Female,Yes,384,234,36,379,253,129
Cogent Scanner/25/Transparent/20120919181902_L,Transparent,25,Blue,Female,Yes,330,236,57,336,262,133
Cogent Scanner/25/Transparent/20120919181902_R,Transparent,25,Blue,Female,Yes,439,216,36,433,241,132
Cogent Scanner/25/Transparent/20120919181906_L,Transparent,25,Blue,Female,Yes,275,234,36,284,240,127
Cogent Scanner/25/Transparent/20120919181906_R,Transparent,25,Blue,Female,Yes,376,224,45,367,226,125
Cogent Scanner/25/Transparent/20120919181909_L,Transparent,25,Blue,Female,Yes,265,234,52,266,242,120
Cogent Scanner/25/Transparent/20120919181909_R,Transparent,25,Blue,Female,Yes,371,214,51,362,220,127
Cogent Scanner/25/Transparent/20120919181912_L,Transparent,25,Blue,Female,Yes,268,230,38,276,242,127
Cogent Scanner/25/Transparent/20120919181912_R,Transparent,25,Blue,Female,Yes,369,219,38,361,230,129
Cogent Scanner/25/Transparent/20120919181915_L,Transparent,25,Blue,Female,Yes,275,220,36,284,235,128
Cogent Scanner/25/Transparent/20120919181915_R,Transparent,25,Blue,Female,Yes,361,218,36,358,229,130
Cogent Scanner/26/Colored/20120919171143_L,Colored,26,Hazel,Male,No,211,181,51,214,199,119
Cogent Scanner/26/Colored/20120919171143_R,Colored,26,Hazel,Male,No,343,234,45,338,246,115
Cogent Scanner/26/Colored/20120919171147_L,Colored,26,Hazel,Male,No,235,160,53,233,189,126
Cogent Scanner/26/Colored/20120919171147_R,Colored,26,Hazel,Male,No,378,188,51,374,213,120
Cogent Scanner/26/Colored/20120919171151_L,Colored,26,Hazel,Male,No,264,174,52,264,208,127
Cogent Scanner/26/Colored/20120919171151_R,Colored,26,Hazel,Male,No,409,177,51,408,193,123
Cogent Scanner/26/Colored/20120919171154_L,Colored,26,Hazel,Male,No,251,177,52,250,210,132
Cogent Scanner/26/Colored/20120919171154_R,Colored,26,Hazel,Male,No,398,172,52,397,198,124
Cogent Scanner/26/Colored/20120919171157_L,Colored,26,Hazel,Male,No,267,161,47,266,196,131
Cogent Scanner/26/Colored/20120919171157_R,Colored,26,Hazel,Male,No,415,179,48,409,199,123
Cogent Scanner/26/Colored/20120919171159_L,Colored,26,Hazel,Male,No,238,157,51,238,200,136
Cogent Scanner/26/Colored/20120919171159_R,Colored,26,Hazel,Male,No,398,169,46,395,204,128
Cogent Scanner/26/Normal/20120919164013_L,Normal,26,Hazel,Male,No,274,163,35,278,171,110
Cogent Scanner/26/Normal/20120919164013_R,Normal,26,Hazel,Male,No,395,162,35,393,178,110
Cogent Scanner/26/Normal/20120919164015_L,Normal,26,Hazel,Male,No,276,145,38,279,173,114
Cogent Scanner/26/Normal/20120919164015_R,Normal,26,Hazel,Male,No,421,163,43,422,167,112
Cogent Scanner/26/Normal/20120919164018_L,Normal,26,Hazel,Male,No,273,155,52,280,180,128
Cogent Scanner/26/Normal/20120919164018_R,Normal,26,Hazel,Male,No,440,171,48,438,176,126
Cogent Scanner/26/Normal/20120919164020_L,Normal,26,Hazel,Male,No,304,125,50,310,142,129
Cogent Scanner/26/Normal/20120919164020_R,Normal,26,Hazel,Male,No,448,141,50,446,148,125
Cogent Scanner/26/Normal/20120919164023_L,Normal,26,Hazel,Male,No,260,95,51,267,127,127
Cogent Scanner/26/Normal/20120919164023_R,Normal,26,Hazel,Male,No,430,144,54,420,167,126
Cogent Scanner/26/Normal/20120919164027_L,Normal,26,Hazel,Male,No,298,103,54,301,137,132
Cogent Scanner/26/Normal/20120919164027_R,Normal,26,Hazel,Male,No,463,136,49,461,157,132
Cogent Scanner/26/Normal/20120919164031_L,Normal,26,Hazel,Male,No,314,82,41,324,131,128
Cogent Scanner/26/Normal/20120919164031_R,Normal,26,Hazel,Male,No,474,120,49,465,142,126
Cogent Scanner/26/Transparent/20120919165433_L,Transparent,26,Hazel,Male,No,275,217,58,279,233,134
Cogent Scanner/26/Transparent/20120919165433_R,Transparent,26,Hazel,Male,No,464,212,64,461,236,136
Cogent Scanner/26/Transparent/20120919165438_L,Transparent,26,Hazel,Male,No,260,132,69,264,152,143
Cogent Scanner/26/Transparent/20120919165438_R,Transparent,26,Hazel,Male,No,453,148,62,449,167,144
Cogent Scanner/26/Transparent/20120919165446_L,Transparent,26,Hazel,Male,No,290,122,62,296,140,130
Cogent Scanner/26/Transparent/20120919165446_R,Transparent,26,Hazel,Male,No,413,192,41,408,213,123
Cogent Scanner/26/Transparent/20120919165449_L,Transparent,26,Hazel,Male,No,248,104,55,254,141,135
Cogent Scanner/26/Transparent/20120919165449_R,Transparent,26,Hazel,Male,No,419,186,56,417,202,133
Cogent Scanner/26/Transparent/20120919165455_L,Transparent,26,Hazel,Male,No,252,100,49,250,131,131
Cogent Scanner/26/Transparent/20120919165455_R,Transparent,26,Hazel,Male,No,422,173,42,422,194,130
Cogent Scanner/26/Transparent/20120919165459_L,Transparent,26,Hazel,Male,No,270,119,55,277,144,138
Cogent Scanner/26/Transparent/20120919165459_R,Transparent,26,Hazel,Male,No,448,202,42,441,220,128
Cogent Scanner/27/Colored/20120913165005_L,Colored,27,Gray,Male,No,369,215,42,380,225,127
Cogent Scanner/27/Colored/20120913165005_R,Colored,27,Gray,Male,No,405,270,54,399,284,135
Cogent Scanner/27/Colored/20120913165012_L,Colored,27,Gray,Male,No,238,171,45,247,194,134
Cogent Scanner/27/Colored/20120913165012_R,Colored,27,Gray,Male,No,391,141,56,386,166,141
Cogent Scanner/27/Colored/20120913165015_L,Colored,27,Gray,Male,No,231,170,60,243,186,141
Cogent Scanner/27/Colored/20120913165015_R,Colored,27,Gray,Male,No,388,125,47,389,142,137
Cogent Scanner/27/Colored/20120913165017_L,Colored,27,Gray,Male,No,233,170,51,242,186,141
Cogent Scanner/27/Colored/20120913165017_R,Colored,27,Gray,Male,No,383,131,54,383,152,145
Cogent Scanner/27/Colored/20120913165020_L,Colored,27,Gray,Male,No,225,179,46,232,204,139
Cogent Scanner/27/Colored/20120913165020_R,Colored,27,Gray,Male,No,377,138,55,386,156,145
Cogent Scanner/27/Colored/20120913165025_L,Colored,27,Gray,Male,No,228,173,56,234,194,140
Cogent Scanner/27/Colored/20120913165025_R,Colored,27,Gray,Male,No,380,120,60,377,146,143
Cogent Scanner/27/Normal/20120913154043_L,Normal,27,Gray,Male,No,391,170,60,398,190,136
Cogent Scanner/27/Normal/20120913154043_R,Normal,27,Gray,Male,No,369,220,53,369,232,129
Cogent Scanner/27/Normal/20120913154053_L,Normal,27,Gray,Male,No,322,164,57,322,169,133
Cogent Scanner/27/Normal/20120913154053_R,Normal,27,Gray,Male,No,323,204,55,319,201,133
Cogent Scanner/27/Normal/20120913154100_L,Normal,27,Gray,Male,No,345,163,52,342,180,141
Cogent Scanner/27/Normal/20120913154100_R,Normal,27,Gray,Male,No,336,202,50,333,215,134
Cogent Scanner/27/Normal/20120913154103_L,Normal,27,Gray,Male,No,351,175,56,353,180,135
Cogent Scanner/27/Normal/20120913154103_R,Normal,27,Gray,Male,No,344,207,55,341,211,132
Cogent Scanner/27/Normal/20120913154107_L,Normal,27,Gray,Male,No,358,161,57,360,182,136
Cogent Scanner/27/Normal/20120913154107_R,Normal,27,Gray,Male,No,345,189,46,341,206,135
Cogent Scanner/27/Transparent/20120913161958_L,Transparent,27,Gray,Male,No,347,219,41,351,243,127
Cogent Scanner/27/Transparent/20120913161958_R,Transparent,27,Gray,Male,No,409,276,43,409,297,138
Cogent Scanner/27/Transparent/20120913162002_L,Transparent,27,Gray,Male,No,352,167,59,353,171,134
Cogent Scanner/27/Transparent/20120913162002_R,Transparent,27,Gray,Male,No,473,195,54,474,216,133
Cogent Scanner/27/Transparent/20120913162005_L,Transparent,27,Gray,Male,No,349,185,46,359,204,135
Cogent Scanner/27/Transparent/20120913162005_R,Transparent,27,Gray,Male,No,491,194,54,490,219,136
Cogent Scanner/27/Transparent/20120913162008_L,Transparent,27,Gray,Male,No,339,188,58,342,206,130
Cogent Scanner/27/Transparent/20120913162008_R,Transparent,27,Gray,Male,No,479,203,45,473,219,138
Cogent Scanner/27/Transparent/20120913162013_L,Transparent,27,Gray,Male,No,345,194,53,348,214,133
Cogent Scanner/27/Transparent/20120913162013_R,Transparent,27,Gray,Male,No,483,200,50,483,210,137
Cogent Scanner/27/Transparent/20120913162016_L,Transparent,27,Gray,Male,No,350,192,47,358,205,132
Cogent Scanner/27/Transparent/20120913162016_R,Transparent,27,Gray,Male,No,485,205,48,483,222,135
Cogent Scanner/28/Colored/20120914141902_L,Colored,28,Green,Male,No,317,189,40,322,215,115
Cogent Scanner/28/Colored/20120914141902_R,Colored,28,Green,Male,No,296,206,45,292,227,115
Cogent Scanner/28/Colored/20120914141905_L,Colored,28,Green,Male,No,338,195,41,344,227,114
Cogent Scanner/28/Colored/20120914141905_R,Colored,28,Green,Male,No,314,218,27,310,246,107
Cogent Scanner/28/Colored/20120914141910_L,Colored,28,Green,Male,No,367,195,44,375,214,113
Cogent Scanner/28/Colored/20120914141910_R,Colored,28,Green,Male,No,330,207,41,325,238,109
Cogent Scanner/28/Colored/20120914141923_L,Colored,28,Green,Male,No,392,186,61,397,210,141
Cogent Scanner/28/Colored/20120914141923_R,Colored,28,Green,Male,No,364,185,53,361,200,134
Cogent Scanner/28/Colored/20120914141926_L,Colored,28,Green,Male,No,397,138,53,405,158,141
Cogent Scanner/28/Colored/20120914141926_R,Colored,28,Green,Male,No,365,134,46,363,156,136
Cogent Scanner/28/Colored/20120914141930_L,Colored,28,Green,Male,No,392,133,51,398,165,143
Cogent Scanner/28/Colored/20120914141930_R,Colored,28,Green,Male,No,354,140,53,349,159,137
Cogent Scanner/28/Normal/20120912125701_L,Normal,28,Green,Male,No,379,108,33,383,121,120
Cogent Scanner/28/Normal/20120912125701_R,Normal,28,Green,Male,No,419,149,30,413,176,119
Cogent Scanner/28/Normal/20120912125705_L,Normal,28,Green,Male,No,372,113,45,375,141,125
Cogent Scanner/28/Normal/20120912125705_R,Normal,28,Green,Male,No,412,140,30,411,172,117
Cogent Scanner/28/Normal/20120912125716_L,Normal,28,Green,Male,No,360,211,51,361,229,125
Cogent Scanner/28/Normal/20120912125716_R,Normal,28,Green,Male,No,402,225,51,399,239,121
Cogent Scanner/28/Normal/20120912125721_L,Normal,28,Green,Male,No,359,140,35,365,148,131
Cogent Scanner/28/Normal/20120912125721_R,Normal,28,Green,Male,No,398,210,34,397,222,126
Cogent Scanner/28/Normal/20120912125736_L,Normal,28,Green,Male,No,326,182,45,328,182,121
Cogent Scanner/28/Normal/20120912125736_R,Normal,28,Green,Male,No,356,201,46,356,205,112
Cogent Scanner/28/Transparent/20120912131249_L,Transparent,28,Green,Male,No,303,165,24,308,184,102
Cogent Scanner/28/Transparent/20120912131249_R,Transparent,28,Green,Male,No,347,140,24,347,161,101
Cogent Scanner/28/Transparent/20120912131254_L,Transparent,28,Green,Male,No,332,134,41,335,144,101
Cogent Scanner/28/Transparent/20120912131254_R,Transparent,28,Green,Male,No,377,162,24,373,173,101
Cogent Scanner/28/Transparent/20120912131256_L,Transparent,28,Green,Male,No,383,126,35,386,151,110
Cogent Scanner/28/Transparent/20120912131256_R,Transparent,28,Green,Male,No,404,142,28,401,159,106
Cogent Scanner/28/Transparent/20120912131259_L,Transparent,28,Green,Male,No,395,165,29,398,186,108
Cogent Scanner/28/Transparent/20120912131259_R,Transparent,28,Green,Male,No,398,184,35,396,210,105
Cogent Scanner/28/Transparent/20120912131301_L,Transparent,28,Green,Male,No,403,160,25,408,182,106
Cogent Scanner/28/Transparent/20120912131301_R,Transparent,28,Green,Male,No,407,178,34,404,197,103
Cogent Scanner/28/Transparent/20120912131304_L,Transparent,28,Green,Male,No,394,157,37,394,183,109
Cogent Scanner/28/Transparent/20120912131304_R,Transparent,28,Green,Male,No,414,171,31,409,191,100
Cogent Scanner/28/Transparent/20120912131306_L,Transparent,28,Green,Male,No,396,172,29,397,182,109
Cogent Scanner/28/Transparent/20120912131306_R,Transparent,28,Green,Male,No,415,180,34,409,213,103
Cogent Scanner/29/Colored/20120914141803_L,Colored,29,Green,Female,No,250,167,27,257,178,97
Cogent Scanner/29/Colored/20120914141803_R,Colored,29,Green,Female,No,396,128,29,386,139,100
Cogent Scanner/29/Colored/20120914141806_L,Colored,29,Green,Female,No,264,162,28,271,172,111
Cogent Scanner/29/Colored/20120914141806_R,Colored,29,Green,Female,No,403,214,28,391,233,114
Cogent Scanner/29/Colored/20120914141811_L,Colored,29,Green,Female,No,210,140,36,218,151,110
Cogent Scanner/29/Colored/20120914141811_R,Colored,29,Green,Female,No,350,195,35,340,218,115
Cogent Scanner/29/Colored/20120914141817_L,Colored,29,Green,Female,No,221,152,36,228,174,113
Cogent Scanner/29/Colored/20120914141817_R,Colored,29,Green,Female,No,361,209,38,350,238,117
Cogent Scanner/29/Colored/20120914141820_L,Colored,29,Green,Female,No,258,145,41,266,161,111
Cogent Scanner/29/Colored/20120914141820_R,Colored,29,Green,Female,No,397,181,33,389,209,116
Cogent Scanner/29/Colored/20120914141824_L,Colored,29,Green,Female,No,277,146,38,283,171,108
Cogent Scanner/29/Colored/20120914141824_R,Colored,29,Green,Female,No,441,236,38,429,248,103
Cogent Scanner/29/Normal/20120912130757_L,Normal,29,Green,Female,No,230,164,29,234,171,93
Cogent Scanner/29/Normal/20120912130757_R,Normal,29,Green,Female,No,370,227,25,366,246,90
Cogent Scanner/29/Normal/20120912130801_L,Normal,29,Green,Female,No,209,160,29,213,159,93
Cogent Scanner/29/Normal/20120912130801_R,Normal,29,Green,Female,No,357,227,36,352,243,93
Cogent Scanner/29/Normal/20120912130807_L,Normal,29,Green,Female,No,223,172,28,227,191,102
Cogent Scanner/29/Normal/20120912130807_R,Normal,29,Green,Female,No,395,240,27,392,254,96
Cogent Scanner/29/Normal/20120912130814_L,Normal,29,Green,Female,No,306,168,36,309,180,103
Cogent Scanner/29/Normal/20120912130814_R,Normal,29,Green,Female,No,359,272,26,358,282,98
Cogent Scanner/29/Normal/20120912130822_L,Normal,29,Green,Female,No,213,134,31,217,142,99
Cogent Scanner/29/Normal/20120912130822_R,Normal,29,Green,Female,No,371,200,33,369,217,96
Cogent Scanner/29/Transparent/20120912132119_L,Transparent,29,Green,Female,No,197,156,33,199,173,96
Cogent Scanner/29/Transparent/20120912132119_R,Transparent,29,Green,Female,No,321,322,27,313,340,83
Cogent Scanner/29/Transparent/20120912132122_L,Transparent,29,Green,Female,No,216,172,26,223,190,96
Cogent Scanner/29/Transparent/20120912132122_R,Transparent,29,Green,Female,No,363,219,25,359,238,96
Cogent Scanner/29/Transparent/20120912132131_L,Transparent,29,Green,Female,No,234,178,27,237,200,96
Cogent Scanner/29/Transparent/20120912132131_R,Transparent,29,Green,Female,No,379,210,24,376,223,94
Cogent Scanner/29/Transparent/20120912132142_L,Transparent,29,Green,Female,No,236,154,32,242,161,93
Cogent Scanner/29/Transparent/20120912132142_R,Transparent,29,Green,Female,No,340,223,25,336,239,96
Cogent Scanner/29/Transparent/20120912132158_L,Transparent,29,Green,Female,No,223,164,26,228,179,91
Cogent Scanner/29/Transparent/20120912132158_R,Transparent,29,Green,Female,No,384,208,28,382,219,94
Cogent Scanner/30/Colored/20120913153011_L,Colored,30,Hazel,Female,No,352,208,24,354,215,94
Cogent Scanner/30/Colored/20120913153011_R,Colored,30,Hazel,Female,No,347,223,27,345,234,107
Cogent Scanner/30/Colored/20120913153014_L,Colored,30,Hazel,Female,No,360,185,23,365,197,112
Cogent Scanner/30/Colored/20120913153014_R,Colored,30,Hazel,Female,No,343,201,24,342,218,110
Cogent Scanner/30/Colored/20120913153017_L,Colored,30,Hazel,Female,No,321,182,28,324,200,115
Cogent Scanner/30/Colored/20120913153017_R,Colored,30,Hazel,Female,No,334,183,27,333,190,118
Cogent Scanner/30/Colored/20120913153029_L,Colored,30,Hazel,Female,No,355,190,38,357,213,127
Cogent Scanner/30/Colored/20120913153029_R,Colored,30,Hazel,Female,No,344,212,39,344,221,122
Cogent Scanner/30/Colored/20120913153031_L,Colored,30,Hazel,Female,No,345,181,35,350,207,125
Cogent Scanner/30/Colored/20120913153031_R,Colored,30,Hazel,Female,No,325,187,29,324,208,123
Cogent Scanner/30/Colored/20120913153034_L,Colored,30,Hazel,Female,No,329,177,34,333,195,125
Cogent Scanner/30/Colored/20120913153034_R,Colored,30,Hazel,Female,No,321,196,27,324,215,124
Cogent Scanner/30/Normal/20120913143523_L,Normal,30,Hazel,Female,No,338,263,34,342,283,129
Cogent Scanner/30/Normal/20120913143523_R,Normal,30,Hazel,Female,No,292,322,27,290,329,109
Cogent Scanner/30/Normal/20120913143528_L,Normal,30,Hazel,Female,No,337,216,38,344,228,133
Cogent Scanner/30/Normal/20120913143528_R,Normal,30,Hazel,Female,No,345,217,52,344,223,140
Cogent Scanner/30/Normal/20120913143531_L,Normal,30,Hazel,Female,No,341,203,32,345,225,133
Cogent Scanner/30/Normal/20120913143531_R,Normal,30,Hazel,Female,No,340,204,44,343,216,140
Cogent Scanner/30/Normal/20120913143539_L,Normal,30,Hazel,Female,No,329,198,34,334,216,136
Cogent Scanner/30/Normal/20120913143539_R,Normal,30,Hazel,Female,No,331,200,57,330,224,139
Cogent Scanner/30/Normal/20120913143544_L,Normal,30,Hazel,Female,No,315,191,32,314,209,141
Cogent Scanner/30/Normal/20120913143544_R,Normal,30,Hazel,Female,No,313,197,37,312,219,142
Cogent Scanner/30/Normal/20120913143549_L,Normal,30,Hazel,Female,No,325,184,30,329,206,136
Cogent Scanner/30/Normal/20120913143549_R,Normal,30,Hazel,Female,No,324,191,33,325,207,140
Cogent Scanner/30/Transparent/20120913145848_L,Transparent,30,Hazel,Female,No,350,199,27,354,211,119
Cogent Scanner/30/Transparent/20120913145848_R,Transparent,30,Hazel,Female,No,328,190,41,325,196,121
Cogent Scanner/30/Transparent/20120913145852_L,Transparent,30,Hazel,Female,No,314,164,22,317,181,117
Cogent Scanner/30/Transparent/20120913145852_R,Transparent,30,Hazel,Female,No,306,169,34,307,187,121
Cogent Scanner/30/Transparent/20120913145858_L,Transparent,30,Hazel,Female,No,346,198,36,348,208,115
Cogent Scanner/30/Transparent/20120913145858_R,Transparent,30,Hazel,Female,No,344,215,33,344,229,124
Cogent Scanner/30/Transparent/20120913145902_L,Transparent,30,Hazel,Female,No,319,165,26,321,182,115
Cogent Scanner/30/Transparent/20120913145902_R,Transparent,30,Hazel,Female,No,316,188,38,314,190,120
Cogent Scanner/30/Transparent/20120913145906_L,Transparent,30,Hazel,Female,No,310,191,24,311,198,110
Cogent Scanner/30/Transparent/20120913145906_R,Transparent,30,Hazel,Female,No,333,176,33,332,178,118
Cogent Scanner/31/Colored/20120912123709_L,Colored,31,Hazel,Male,No,207,228,53,211,235,148
Cogent Scanner/31/Colored/20120912123709_R,Colored,31,Hazel,Male,No,379,283,64,377,289,154
Cogent Scanner/31/Colored/20120912123713_L,Colored,31,Hazel,Male,No,241,216,49,247,225,151
Cogent Scanner/31/Colored/20120912123713_R,Colored,31,Hazel,Male,No,360,251,56,354,260,154
Cogent Scanner/31/Colored/20120912123719_L,Colored,31,Hazel,Male,No,242,224,49,246,227,147
Cogent Scanner/31/Colored/20120912123719_R,Colored,31,Hazel,Male,No,361,262,54,356,285,155
Cogent Scanner/31/Colored/20120912123731_L,Colored,31,Hazel,Male,No,250,231,52,255,238,149
Cogent Scanner/31/Colored/20120912123731_R,Colored,31,Hazel,Male,No,366,264,52,362,281,149
Cogent Scanner/31/Colored/20120912123737_L,Colored,31,Hazel,Male,No,249,222,52,254,235,146
Cogent Scanner/31/Colored/20120912123737_R,Colored,31,Hazel,Male,No,368,258,55,362,269,154
Cogent Scanner/31/Normal/20120912122205_L,Normal,31,Hazel,Male,No,223,195,49,233,205,145
Cogent Scanner/31/Normal/20120912122206_R,Normal,31,Hazel,Male,No,370,215,56,366,239,150
Cogent Scanner/31/Normal/20120912122213_L,Normal,31,Hazel,Male,No,247,189,59,254,190,149
Cogent Scanner/31/Normal/20120912122213_R,Normal,31,Hazel,Male,No,392,199,62,387,211,149
Cogent Scanner/31/Normal/20120912122220_L,Normal,31,Hazel,Male,No,263,175,57,271,183,148
Cogent Scanner/31/Normal/20120912122220_R,Normal,31,Hazel,Male,No,392,189,61,388,210,150
Cogent Scanner/31/Normal/20120912122223_L,Normal,31,Hazel,Male,No,258,180,54,266,196,146
Cogent Scanner/31/Normal/20120912122223_R,Normal,31,Hazel,Male,No,387,184,55,380,203,151
Cogent Scanner/31/Normal/20120912122231_L,Normal,31,Hazel,Male,No,257,182,52,265,192,147
Cogent Scanner/31/Normal/20120912122231_R,Normal,31,Hazel,Male,No,379,188,51,373,195,150
Cogent Scanner/31/Transparent/20120912120807_L,Transparent,31,Hazel,Male,No,228,124,47,234,147,146
Cogent Scanner/31/Transparent/20120912120808_R,Transparent,31,Hazel,Male,No,382,165,51,372,168,150
Cogent Scanner/31/Transparent/20120912120811_L,Transparent,31,Hazel,Male,No,195,116,44,200,145,144
Cogent Scanner/31/Transparent/20120912120811_R,Transparent,31,Hazel,Male,No,383,149,45,379,161,149
Cogent Scanner/31/Transparent/20120912120814_L,Transparent,31,Hazel,Male,No,182,122,46,184,148,143
Cogent Scanner/31/Transparent/20120912120814_R,Transparent,31,Hazel,Male,No,369,144,45,362,165,148
Cogent Scanner/31/Transparent/20120912120818_L,Transparent,31,Hazel,Male,No,218,115,49,222,145,144
Cogent Scanner/31/Transparent/20120912120818_R,Transparent,31,Hazel,Male,No,402,134,47,402,153,151
Cogent Scanner/32/Colored/20120920143751_L,Colored,32,Green,Male,No,324,181,29,338,199,109
Cogent Scanner/32/Colored/20120920143751_R,Colored,32,Green,Male,No,230,189,29,225,210,110
Cogent Scanner/32/Colored/20120920143754_L,Colored,32,Green,Male,No,361,194,39,369,218,120
Cogent Scanner/32/Colored/20120920143754_R,Colored,32,Green,Male,No,262,215,28,253,236,122
Cogent Scanner/32/Colored/20120920143758_L,Colored,32,Green,Male,No,378,190,40,388,217,122
Cogent Scanner/32/Colored/20120920143758_R,Colored,32,Green,Male,No,288,236,45,280,262,124
Cogent Scanner/32/Colored/20120920143801_L,Colored,32,Green,Male,No,355,189,39,361,212,125
Cogent Scanner/32/Colored/20120920143801_R,Colored,32,Green,Male,No,253,244,50,244,271,128
Cogent Scanner/32/Colored/20120920143805_L,Colored,32,Green,Male,No,344,172,31,353,200,126
Cogent Scanner/32/Colored/20120920143805_R,Colored,32,Green,Male,No,231,231,34,219,245,125
Cogent Scanner/32/Colored/20120920143808_L,Colored,32,Green,Male,No,327,181,36,333,196,127
Cogent Scanner/32/Colored/20120920143808_R,Colored,32,Green,Male,No,219,246,52,215,258,126
Cogent Scanner/32/Normal/20120912150551_L,Normal,32,Green,Male,No,249,208,62,255,219,147
Cogent Scanner/32/Normal/20120912150551_R,Normal,32,Green,Male,No,384,260,41,374,285,153
Cogent Scanner/32/Normal/20120912150600_L,Normal,32,Green,Male,No,265,152,57,269,162,130
Cogent Scanner/32/Normal/20120912150600_R,Normal,32,Green,Male,No,382,204,57,377,208,128
Cogent Scanner/32/Normal/20120912150604_L,Normal,32,Green,Male,No,274,139,58,279,153,142
Cogent Scanner/32/Normal/20120912150604_R,Normal,32,Green,Male,No,399,184,61,393,207,143
